"danceability","energy","key"
0.236,0.0148,7
0.231,0.185,2
0.715,0.739,1
0.759,0.815,5
0.769,0.837,1
0.698,0.517,1
0.801,0.554,9
0,0.224,1
0.864,0.576,6
0.64,0.305,0
0.841,0.598,1
0.545,0.838,11
0.591,0.663,10
0.644,0.664,1
0.817,0.409,11
0.687,0.552,7
0.173,0.114,11
0.35,0.1,11
0.142,0.0126,11
0.278,0.123,2
0.298,0.059,3
0.315,0.148,5
0.134,0.0249,4
0.179,0.11,0
0.635,0.705,1
0.536,0.74,2
0.236,0.482,11
0.466,0.724,4
0.361,0.551,11
0.401,0.773,4
0.528,0.334,11
0.572,0.588,0
0.525,0.876,2
0.618,0.265,0
0.521,0.0131,11
0.496,0.0346,2
0.44,0.0631,1
0.576,0.00713,0
0.404,0.0115,10
0.526,0.154,5
0.75,0.597,11
0.517,0.683,7
0.64,0.682,10
0.295,0.492,0
0.338,0.214,11
0.564,0.29,6
0.565,0.594,6
0.496,0.617,8
0.624,0.684,2
0.432,0.378,9
0.573,0.786,0
0.792,0.602,6
0.882,0.534,9
0.596,0.839,11
0.176,0.307,5
0.555,0.415,5
0.456,0.86,5
0.509,0.766,2
0.57,0.846,5
0.574,0.957,5
0.647,0.883,5
0.643,0.923,10
0.584,0.756,4
0.716,0.848,5
0.479,0.843,0
0.662,0.63,6
0.431,0.563,4
0.486,0.451,4
0.63,0.256,9
0.525,0.698,0
0.615,0.575,6
0.49,0.389,5
0.793,0.964,9
0.601,0.773,2
0.447,0.483,11
0.673,0.454,4
0.565,0.371,7
0.529,0.464,4
0.584,0.788,9
0.576,0.245,2
0.554,0.531,7
0.585,0.187,0
0.672,0.243,11
0.653,0.34,4
0.524,0.342,9
0.585,0.293,4
0.609,0.215,11
0.508,0.293,11
0.744,0.428,4
0.647,0.121,9
0.779,0.615,0
0.615,0.539,0
0.498,0.156,7
0.543,0.224,11
0.677,0.268,9
0.6,0.502,6
0.565,0.288,0
0.355,0.0105,11
0.361,0.844,4
0.398,0.917,0
0.418,0.878,7
0.584,0.93,6
0.394,0.89,10
0.405,0.942,7
0.488,0.941,0
0.311,0.925,7
0.327,0.917,10
0.388,0.967,6
0.428,0.937,11
0.505,0.937,9
0.654,0.486,0
0.235,0.902,9
0.395,0.872,2
0.166,0.977,0
0.212,0.919,0
0.284,0.877,0
0.21,0.924,7
0.232,0.377,8
0.65,0.751,10
0.587,0.623,10
0.513,0.526,2
0.474,0.857,7
0.328,0.42,2
0.811,0.646,8
0.39,0.485,2
0.516,0.538,8
0.397,0.726,8
0.471,0.645,0
0.562,0.304,3
0.235,0.569,10
0.218,0.943,5
0.218,0.949,8
0.202,0.949,3
0.195,0.955,5
0.279,0.903,5
0.188,0.98,5
0.205,0.888,5
0.531,0.571,1
0.521,0.857,10
0.546,0.831,7
0.732,0.807,10
0.65,0.889,2
0.34,0.841,7
0.422,0.946,9
0.725,0.547,6
0.487,0.864,10
0.614,0.675,11
0.57,0.892,11
0.355,0.707,3
0.665,0.763,8
0.644,0.929,1
0.544,0.83,7
0.542,0.452,9
0.638,0.815,0
0.472,0.879,0
0.486,0.848,4
0.395,0.566,2
0.401,0.385,10
0.447,0.74,6
0.581,0.649,7
0.622,0.783,0
0.605,0.714,7
0.552,0.709,9
0.563,0.831,11
0.662,0.839,0
0.677,0.589,7
0.711,0.645,0
0.722,0.672,5
0.595,0.77,0
0.491,0.811,4
0.415,0.922,0
0.422,0.912,0
0.416,0.865,2
0.517,0.572,2
0.605,0.416,5
0.454,0.904,2
0.494,0.762,7
0.466,0.914,10
0.576,0.781,1
0.383,0.649,5
0.493,0.276,0
0.663,0.806,2
0.605,0.423,2
0.584,0.775,5
0.58,0.745,11
0.429,0.815,11
0.491,0.52,9
0.633,0.824,7
0.55,0.646,0
0.64,0.846,11
0.395,0.462,5
0.616,0.82,9
0.47,0.747,9
0.614,0.312,6
0.677,0.0643,0
0.558,0.181,7
0.686,0.283,2
0.589,0.0187,6
0.588,0.128,9
0.431,0.0227,7
0.533,0.0629,9
0.563,0.143,7
0.497,0.0321,11
0.426,0.0351,9
0.348,0.174,7
0.277,0.143,0
0.351,0.207,10
0.281,0.167,5
0.33,0.144,10
0.393,0.142,5
0.238,0.156,7
0.332,0.0683,9
0.308,0.139,1
0.324,0.199,7
0.39,0.155,0
0.481,0.0843,8
0.578,0.782,7
0.373,0.535,9
0.195,0.504,6
0.87,0.623,7
0.578,0.619,5
0.762,0.737,8
0.463,0.712,9
0.621,0.607,9
0.544,0.788,9
0.211,0.805,5
0.28,0.722,8
0.253,0.531,7
0.289,0.612,4
0.36,0.718,0
0.257,0.46,0
0.277,0.65,6
0.384,0.621,7
0.345,0.443,7
0.397,0.961,5
0.548,0.981,2
0.305,0.584,5
0.42,0.866,5
0.363,0.661,8
0.338,0.692,0
0.314,0.837,5
0.188,0.753,9
0.615,0.934,9
0.245,0.687,9
0.462,0.948,5
0.219,0.714,9
0.102,0.0266,7
0.235,0.0384,2
0.184,0.0224,7
0.128,0.0311,9
0.092,0.013,1
0.156,0.03,2
0.119,0.0206,7
0.166,0.018,7
0.116,0.0311,8
0.239,0.0436,9
0.317,0.164,10
0.336,0.00671,8
0.4,0.229,8
0.674,0.00184,4
0.288,0.266,4
0.304,0.273,0
0.354,0.439,0
0.652,0.00469,7
0.346,0.155,6
0.615,0.00547,0
0.493,0.0038,9
0.433,0.00772,9
0.619,0.0103,11
0.421,0.00534,2
0.545,0.0174,9
0.639,0.000581,7
0.438,0.0848,7
0.167,0.0241,8
0.237,0.198,8
0.244,0.000876,2
0.119,0.00436,1
0.182,0.0024,3
0.222,0.0431,3
0.345,0.236,1
0.0745,0.00562,8
0.339,0.0496,8
0.214,0.0024,1
0.516,0.884,4
0.596,0.937,1
0.572,0.909,5
0.572,0.917,6
0.407,0.961,2
0.48,0.914,5
0.517,0.922,5
0.551,0.923,5
0.337,0.875,2
0.516,0.927,8
0.504,0.911,1
0.402,0.879,5
0.415,0.918,7
0.66,0.547,5
0.711,0.466,3
0.531,0.413,7
0.651,0.476,7
0.522,0.555,0
0.62,0.302,0
0.31,0.475,0
0.677,0.365,2
0.466,0.332,4
0.491,0.497,0
0.559,0.381,9
0.609,0.449,9
0.763,0.429,0
0.596,0.506,7
0.516,0.923,1
0.503,0.643,7
0.446,0.663,2
0.492,0.918,11
0.466,0.665,9
0.442,0.901,8
0.686,0.671,11
0.384,0.892,6
0.615,0.609,4
0.521,0.364,1
0.548,0.653,0
0.686,0.794,10
0.567,0.792,7
0.727,0.684,0
0.683,0.577,7
0.31,0.645,8
0.434,0.412,2
0.621,0.76,5
0.549,0.829,5
0.294,0.343,4
0.443,0.37,3
0.782,0.599,4
0.697,0.181,9
0.527,0.584,0
0.608,0.232,11
0.56,0.484,0
0.532,0.148,4
0.544,0.379,0
0.448,0.401,5
0.593,0.192,9
0.664,0.591,5
0.583,0.892,0
0.496,0.478,4
0.324,0.696,11
0.434,0.0652,2
0.815,0.438,0
0.477,0.696,2
0.473,0.538,2
0.696,0.57,7
0.381,0.473,8
0.527,0.744,7
0.596,0.367,7
0.741,0.795,0
0.28,0.416,7
0.33,0.804,0
0.426,0.883,10
0.457,0.659,2
0.361,0.866,2
0.376,0.915,8
0.27,0.699,4
0.508,0.888,4
0.412,0.919,7
0.223,0.982,2
0.464,0.932,4
0.355,0.894,7
0.546,0.788,0
0.428,0.238,2
0.19,0.00966,2
0.392,0.371,7
0.114,0.084,2
0.413,0.0453,2
0.34,0.302,1
0.179,0.00157,0
0.399,0.229,9
0.0971,0.0132,2
0.234,0.179,2
0.431,0.67,2
0.338,0.54,1
0.311,0.388,1
0.266,0.159,9
0.239,0.49,9
0.322,0.259,9
0.384,0.541,6
0.286,0.261,11
0.192,0.369,6
0.299,0.509,6
0.17,0.464,11
0.335,0.298,8
0.362,0.456,8
0.251,0.189,8
0.296,0.535,8
0.565,0.721,4
0.712,0.918,6
0.489,0.832,11
0.658,0.878,4
0.683,0.931,9
0.743,0.932,1
0.402,0.911,5
0.669,0.91,1
0.588,0.879,1
0.668,0.931,8
0.716,0.886,4
0.729,0.796,0
0.477,0.498,3
0.712,0.977,6
0.767,0.738,8
0.804,0.662,1
0.63,0.803,0
0.528,0.85,1
0.837,0.716,9
0.623,0.73,9
0.733,0.231,10
0.613,0.817,1
0.687,0.941,1
0.779,0.675,1
0.665,0.321,6
0.648,0.5,7
0.415,0.577,2
0.194,0.311,11
0.539,0.345,1
0.8,0.916,1
0.448,0.837,9
0.475,0.655,1
0.609,0.838,1
0.684,0.536,11
0.551,0.724,11
0.554,0.593,5
0.972,0.706,10
0.592,0.8,1
0.612,0.74,7
0.492,0.8,4
0.607,0.712,11
0.753,0.851,11
0.87,0.588,9
0.808,0.385,9
0.88,0.753,8
0.724,0.25,0
0.739,0.106,5
0.705,0.555,6
0.678,0.401,10
0.763,0.494,8
0.437,0.709,1
0.849,0.547,1
0.154,0.0339,11
0.716,0.96,5
0.795,0.658,6
0.797,0.772,3
0.775,0.572,9
0.811,0.292,9
0.6,0.974,2
0.448,0.016,1
0.836,0.345,2
0.818,0.324,10
0.743,0.657,10
0.829,0.919,0
0.885,0.521,2
0.815,0.538,8
0.827,0.667,7
0.444,0.102,4
0.766,0.745,10
0.791,0.453,10
0.636,0.43,5
0.943,0.688,6
0.519,0.297,11
0.897,0.583,9
0.781,0.882,7
0.781,0.61,2
0.249,0.2,2
0.712,0.595,9
0.612,0.702,0
0.713,0.484,6
0.759,0.632,0
0.673,0.79,1
0.837,0.724,1
0.736,0.503,9
0.556,0.286,6
0.778,0.537,6
0.624,0.431,8
0.534,0.494,5
0.462,0.551,4
0.568,0.558,7
0.28,0.188,0
0.47,0.583,7
0.377,0.431,0
0.664,0.442,0
0.274,0.868,9
0.357,0.21,1
0.458,0.652,6
0.493,0.554,2
0.553,0.467,6
0.52,0.669,11
0.424,0.443,8
0.59,0.831,4
0.705,0.493,3
0.529,0.647,2
0.651,0.698,4
0.584,0.766,2
0.524,0.724,4
0.579,0.745,9
0.656,0.676,6
0.473,0.599,1
0.518,0.837,4
0.52,0.852,11
0.628,0.897,10
0.567,0.956,9
0.654,0.789,2
0.522,0.816,1
0.745,0.415,4
0.387,0.52,4
0.69,0.743,7
0.682,0.829,11
0.545,0.974,2
0.62,0.77,2
0.667,0.901,9
0.538,0.992,9
0.594,0.474,2
0.487,0.271,0
0.526,0.32,9
0.317,0.482,7
0.532,0.485,5
0.682,0.543,3
0.482,0.326,9
0.731,0.507,5
0.51,0.377,0
0.377,0.217,7
0.64,0.461,0
0.509,0.415,5
0.4,0.986,8
0.396,0.992,2
0.667,0.966,8
0.466,0.983,1
0.684,0.976,7
0.379,0.344,0
0.666,0.378,2
0.833,0.442,0
0.843,0.66,7
0.419,0.302,3
0.821,0.302,7
0.363,0.827,0
0.665,0.401,7
0.304,0.277,11
0.684,0.195,11
0.749,0.365,1
0.687,0.876,4
0.561,0.601,1
0.487,0.871,4
0.599,0.395,0
0.592,0.737,4
0.449,0.449,0
0.816,0.962,11
0.827,0.527,8
0.625,0.741,9
0.397,0.00894,1
0.32,0.0357,3
0.547,0.191,2
0.289,0.0387,0
0.32,0.106,6
0.359,0.165,8
0.202,0.0231,6
0.46,0.395,9
0.394,0.859,7
0.579,0.736,0
0.334,0.822,7
0.341,0.386,7
0.475,0.701,4
0.208,0.673,11
0.408,0.55,9
0.354,0.764,0
0.445,0.397,9
0.479,0.893,0
0.519,0.836,4
0.537,0.865,7
0.838,0.635,11
0.861,0.798,6
0.629,0.735,9
0.872,0.624,6
0.538,0.826,10
0.837,0.666,1
0.705,0.738,8
0.688,0.737,1
0.715,0.881,1
0.688,0.822,8
0.679,0.891,11
0.704,0.689,8
0.281,0.392,2
0.371,0.345,9
0.478,0.426,9
0.517,0.326,11
0.411,0.459,11
0.481,0.439,2
0.262,0.352,5
0.217,0.236,9
0.403,0.428,9
0.424,0.279,4
0.606,0.684,9
0.232,0.877,1
0.593,0.787,7
0.577,0.875,5
0.198,0.864,11
0.148,0.749,11
0.581,0.81,5
0.347,0.629,11
0.42,0.356,7
0.244,0.731,5
0.284,0.158,1
0.743,0.791,1
0.826,0.58,11
0.794,0.574,5
0.878,0.633,9
0.83,0.45,4
0.827,0.596,10
0.518,0.226,10
0.55,0.107,9
0.517,0.285,6
0.552,0.214,7
0.68,0.18,0
0.72,0.234,7
0.824,0.391,8
0.451,0.201,4
0.655,0.294,6
0.811,0.147,0
0.502,0.981,1
0.447,0.857,11
0.303,0.942,1
0.512,0.99,6
0.326,0.901,10
0.394,0.938,7
0.404,0.897,1
0.63,0.789,3
0.366,0.914,7
0.542,0.885,7
0.236,0.413,0
0.137,0.18,8
0.333,0.424,0
0.242,0.336,2
0.0681,0.268,7
0.238,0.586,9
0.581,0.256,10
0.393,0.218,7
0.658,0.284,0
0.571,0.694,5
0.468,0.226,10
0.417,0.397,0
0.499,0.319,9
0.471,0.239,0
0.48,0.431,0
0.581,0.589,10
0.295,0.118,4
0.293,0.0566,4
0.561,0.00764,2
0.431,0.0296,2
0.545,0.00272,4
0.212,0.0209,1
0.338,0.0149,2
0.375,0.0071,3
0.351,0.0127,3
0.247,0.0385,2
0.384,0.0273,0
0.303,0.0156,0
0.195,0.062,9
0.228,0.309,9
0.564,0.126,0
0.472,0.148,2
0.515,0.578,2
0.531,0.384,9
0.537,0.166,4
0.201,0.379,11
0.412,0.35,0
0.689,0.409,9
0.678,0.546,9
0.556,0.571,2
0.491,0.799,2
0.645,0.537,2
0.56,0.812,4
0.724,0.583,9
0.333,0.524,2
0.455,0.881,9
0.721,0.525,4
0.644,0.579,2
0.574,0.868,8
0.773,0.483,9
0.524,0.332,1
0.744,0.27,5
0.557,0.056,6
0.348,0.222,1
0.52,0.44,8
0.311,0.331,11
0.49,0.0972,7
0.582,0.297,6
0.68,0.433,4
0.273,0.214,10
0.431,0.374,2
0.705,0.528,1
0.738,0.495,6
0.624,0.395,8
0.47,0.561,8
0.512,0.334,5
0.812,0.476,2
0.441,0.296,11
0.612,0.637,2
0.514,0.555,4
0.77,0.795,5
0.507,0.182,3
0.332,0.119,5
0.107,0.066,3
0.399,0.0727,10
0.438,0.123,10
0.305,0.122,2
0.2,0.0504,6
0.366,0.0372,2
0.56,0.133,2
0.298,0.0271,3
0.103,0.0251,11
0.435,0.0491,3
0.431,0.227,0
0.617,0.676,6
0.504,0.578,4
0.406,0.47,2
0.51,0.31,2
0.363,0.113,7
0.472,0.815,11
0.425,0.455,7
0.494,0.513,9
0.293,0.354,2
0.551,0.293,2
0.409,0.505,2
0.433,0.447,9
0.518,0.499,9
0.404,0.682,4
0.52,0.583,4
0.576,0.742,4
0.516,0.483,7
0.671,0.463,5
0.561,0.67,11
0.711,0.509,11
0.568,0.47,0
0.42,0.459,4
0.595,0.77,6
0.384,0.299,7
0.539,0.3,9
0.638,0.59,7
0.35,0.651,3
0.284,0.455,11
0.734,0.74,4
0.634,0.508,7
0.391,0.885,9
0.74,0.41,9
0.574,0.824,7
0.574,0.195,9
0.49,0.446,7
0.433,0.885,10
0.532,0.202,7
0.422,0.0281,1
0.486,0.66,2
0.827,0.696,1
0.944,0.63,7
0.752,0.705,2
0.81,0.655,5
0.574,0.872,1
0.679,0.836,11
0.792,0.619,1
0.476,0.758,1
0.621,0.657,10
0.909,0.583,5
0.436,0.66,9
0.834,0.542,1
0.767,0.872,4
0.509,0.884,1
0.787,0.681,1
0.742,0.433,0
0.594,0.595,5
0.354,0.422,7
0.586,0.781,7
0.518,0.359,11
0.467,0.293,5
0.632,0.867,2
0.723,0.669,10
0.424,0.658,5
0.662,0.579,8
0.702,0.521,2
0.62,0.693,2
0.754,0.658,7
0.504,0.812,5
0.275,0.711,0
0.692,0.537,1
0.642,0.618,5
0.474,0.43,0
0.413,0.152,10
0.55,0.433,8
0.498,0.67,11
0.217,0.164,5
0.526,0.706,1
0.404,0.281,2
0.49,0.641,11
0.239,0.0997,0
0.43,0.234,0
0.581,0.0796,3
0.491,0.162,10
0.549,0.0918,8
0.51,0.128,0
0.488,0.282,5
0.476,0.183,7
0.521,0.104,3
0.511,0.0768,5
0.261,0.373,4
0.569,0.568,0
0.533,0.594,0
0.352,0.856,2
0.177,0.811,7
0.466,0.833,9
0.273,0.332,11
0.185,0.397,4
0.56,0.853,9
0.439,0.417,11
0.133,0.998,0
0.258,0.999,4
0.107,0.994,9
0.231,0.988,9
0.2,0.997,4
0.291,0.999,4
0.0718,0.991,4
0.11,0.993,4
0.257,0.996,0
0.0791,0.994,4
0.221,0.986,5
0.178,1,8
0.0826,0.995,9
0.0644,0.999,9
0.247,0.993,5
0.0899,0.997,0
0.145,0.997,9
0.114,0.991,0
0.0983,0.996,9
0.2,0.992,9
0.114,0.998,9
0.146,0.952,2
0.0705,1,11
0.262,0.998,4
0.275,0.999,9
0.515,0.744,11
0.447,0.93,2
0.602,0.662,9
0.663,0.841,5
0.716,0.653,11
0.575,0.957,2
0.663,0.642,9
0.643,0.682,9
0.585,0.753,2
0.655,0.739,9
0.697,0.424,4
0.749,0.588,7
0.662,0.878,5
0.634,0.858,9
0.484,0.669,9
0.614,0.397,6
0.471,0.38,5
0.498,0.889,3
0.581,0.381,1
0.533,0.736,0
0.586,0.565,7
0.463,0.444,3
0.588,0.633,4
0.379,0.191,9
0.334,0.477,9
0.37,0.619,9
0.372,0.455,2
0.481,0.308,7
0.555,0.409,2
0.459,0.55,7
0.391,0.458,4
0.651,0.328,3
0.488,0.387,3
0.36,0.315,2
0.742,0.217,0
0.327,0.275,4
0.358,0.141,5
0.7,0.581,0
0.408,0.201,4
0.586,0.494,7
0.608,0.388,9
0.606,0.339,1
0.245,0.116,2
0.181,0.0507,2
0.322,0.124,9
0.324,0.0896,10
0.386,0.0701,10
0.192,0.0317,2
0.305,0.102,10
0.733,0.686,7
0.351,0.779,10
0.549,0.52,2
0.446,0.344,2
0.422,0.581,0
0.272,0.163,9
0.441,0.826,9
0.379,0.546,7
0.464,0.211,6
0.567,0.497,2
0.292,0.664,6
0.385,0.585,2
0.181,0.512,0
0.288,0.342,0
0.316,0.315,1
0.34,0.373,9
0.425,0.299,2
0.372,0.208,4
0.354,0.373,9
0.379,0.24,9
0.439,0.45,9
0.324,0.291,5
0.329,0.212,7
0.332,0.269,6
0.438,0.483,2
0.918,0.607,9
0.676,0.345,8
0.638,0.591,7
0.627,0.502,4
0.431,0.478,6
0.575,0.297,10
0.731,0.655,0
0.444,0.155,7
0.652,0.46,0
0.633,0.502,1
0.693,0.291,11
0.612,0.319,6
0.501,0.904,6
0.557,0.913,11
0.371,0.903,2
0.455,0.854,3
0.557,0.876,3
0.381,0.915,4
0.489,0.914,8
0.554,0.81,5
0.434,0.873,0
0.505,0.964,2
0.674,0.893,6
0.718,0.919,6
0.705,0.946,3
0.659,0.941,6
0.705,0.996,6
0.754,0.935,9
0.71,0.974,0
0.733,0.964,9
0.785,0.978,0
0.409,0.404,10
0.479,0.4,8
0.586,0.165,1
0.411,0.272,2
0.595,0.441,4
0.772,0.446,5
0.692,0.376,5
0.187,0.0541,2
0.635,0.0278,2
0.321,0.323,3
0.555,0.134,1
0.391,0.158,5
0.367,0.76,0
0.669,0.184,3
0.339,0.222,2
0.363,0.551,10
0.45,0.00355,5
0.303,0.227,7
0.573,0.617,4
0.719,0.205,7
0.499,0.95,9
0.81,0.59,5
0.647,0.563,6
0.737,0.733,11
0.695,0.857,11
0.703,0.907,11
0.748,0.745,5
0.645,0.909,1
0.728,0.893,9
0.706,0.897,1
0.846,0.446,10
0.68,0.239,0
0.711,0.641,9
0.579,0.792,7
0.57,0.71,2
0.291,0.204,2
0.534,0.715,0
0.718,0.504,5
0.523,0.93,2
0.491,0.799,2
0.599,0.898,2
0.528,0.719,2
0.313,0.955,9
0.325,0.306,9
0.407,0.838,9
0.361,0.511,10
0.665,0.741,9
0.438,0.84,7
0.711,0.669,1
0,0.432,6
0.765,0.917,5
0.658,0.753,7
0.679,0.793,7
0.648,0.394,3
0.572,0.593,8
0.651,0.743,5
0.737,0.973,8
0.72,0.87,7
0.691,0.841,10
0.681,0.626,5
0.275,0.0676,6
0.414,0.205,0
0.174,0.0842,5
0.481,0.139,7
0.567,0.213,6
0.212,0.0468,5
0.717,0.238,9
0.166,0.0395,2
0.45,0.389,4
0.313,0.338,2
0.181,0.131,7
0.179,0.177,0
0.531,0.173,0
0.149,0.018,2
0.485,0.195,0
0.643,0.218,5
0.257,0.0121,2
0.432,0.206,5
0.451,0.178,0
0.213,0.0233,2
0.552,0.182,0
0.572,0.153,9
0.137,0.0242,0
0.482,0.112,9
0.324,0.178,0
0.157,0.0274,0
0.512,0.166,0
0.444,0.121,10
0.117,0.0258,10
0.576,0.182,5
0.524,0.127,7
0.0805,0.0496,4
0.649,0.186,7
0.431,0.153,9
0.145,0.0333,4
0.536,0.216,9
0.433,0.163,0
0.107,0.0281,9
0.442,0.07,0
0.488,0.154,5
0.17,0.00608,2
0.45,0.156,5
0.458,0.101,0
0.212,0.0343,0
0.537,0.173,0
0.486,0.164,0
0.078,0.0216,7
0.584,0.131,0
0.574,0.102,7
0.121,0.0159,7
0.439,0.26,7
0.381,0.189,5
0.191,0.0131,5
0.508,0.206,5
0.558,0.104,0
0.0789,0.0263,2
0.486,0.176,0
0.339,0.0208,10
0.416,0.245,10
0.195,0.0208,5
0.464,0.194,10
0.575,0.159,0
0.222,0.00623,5
0.561,0.19,5
0.344,0.145,10
0.261,0.00601,7
0.525,0.17,10
0.451,0.127,0
0.147,0.00485,9
0.617,0.149,0
0.387,0.577,2
0.576,0.392,5
0.325,0.571,7
0.459,0.0708,4
0.406,0.551,7
0.584,0.447,7
0.227,0.282,2
0.371,0.65,7
0.399,0.347,2
0.575,0.441,7
0.455,0.295,7
0.458,0.203,0
0.44,0.176,2
0.181,0.0135,7
0.449,0.18,2
0.395,0.102,5
0.199,0.0215,7
0.59,0.224,5
0.602,0.142,0
0.216,0.0136,7
0.467,0.16,7
0.593,0.211,9
0.215,0.0451,7
0.621,0.238,9
0.446,0.142,7
0.151,0.0122,4
0.604,0.209,0
0.554,0.177,2
0.125,0.0232,0
0.546,0.171,7
0.59,0.29,10
0.198,0.00746,10
0.483,0.129,7
0.545,0.177,0
0.1,0.0103,0
0.649,0.144,0
0.443,0.263,10
0.159,0.0112,0
0.56,0.217,10
0.566,0.223,10
0.163,0.00603,10
0.593,0.133,10
0.505,0.151,9
0.204,0.0164,9
0.535,0.159,0
0.535,0.185,9
0.214,0.0152,7
0.551,0.178,7
0.286,0.152,10
0.365,0.168,4
0.226,0.12,0
0.552,0.228,0
0.281,0.0741,7
0.582,0.21,7
0.294,0.0781,4
0.193,0.179,5
0.355,0.1,6
0.268,0.17,2
0.11,0.0359,1
0.219,0.0712,7
0.338,0.0962,5
0.255,0.062,7
0.256,0.0634,7
0.237,0.0705,10
0.319,0.0731,7
0.142,0.0147,4
0.459,0.0166,10
0.364,0.00193,7
0.456,0.00732,9
0.228,0.00158,10
0.345,0.0153,10
0.537,0.0152,3
0.516,0.0073,2
0.191,0.00563,10
0.223,0.00786,7
0.162,0.669,11
0.578,0.949,11
0.632,0.887,7
0.748,0.921,0
0.648,0.83,7
0.533,0.556,11
0.687,0.817,5
0.758,0.647,6
0.652,0.983,2
0.588,0.841,8
0.644,0.71,4
0.546,0.9,10
0.572,0.87,0
0.574,0.687,4
0.447,0.629,7
0.303,0.402,8
0.626,0.67,1
0.343,0.533,7
0.65,0.623,10
0.697,0.748,7
0.45,0.207,0
0.839,0.612,6
0.849,0.741,5
0.692,0.317,6
0.832,0.552,3
0.691,0.565,6
0.542,0.468,0
0.517,0.327,0
0.751,0.69,10
0.511,0.314,9
0.38,0.463,0
0.325,0.834,5
0.619,0.381,11
0.437,0.792,3
0.789,0.425,11
0.481,0.478,3
0.411,0.615,11
0.444,0.756,7
0.384,0.315,2
0.495,0.533,0
0.374,0.486,9
0.718,0.645,9
0.811,0.764,3
0.628,0.752,9
0.485,0.186,4
0.608,0.409,0
0.68,0.755,0
0.594,0.763,4
0.487,0.185,2
0.602,0.256,2
0.449,0.0114,8
0.469,0.0126,0
0.374,0.0404,4
0.257,0.0342,8
0.46,0.0543,4
0.347,0.0912,9
0.48,0.028,7
0.442,0.0382,5
0.479,0.00778,4
0.485,0.00527,9
0.298,0.113,6
0.449,0.0412,7
0.473,0.0202,6
0.445,0.401,9
0.34,0.967,6
0.309,0.968,1
0.258,0.942,2
0.356,0.969,1
0.374,0.967,6
0.346,0.976,1
0.854,0.524,1
0.326,0.991,6
0.499,0.408,0
0.868,0.379,0
0.718,0.47,0
0.419,0.245,9
0.705,0.491,0
0.622,0.189,6
0.601,0.416,5
0.608,0.251,8
0.423,0.176,10
0.324,0.288,1
0.4,0.4,5
0.382,0.113,2
0.523,0.502,7
0.633,0.458,1
0.614,0.315,10
0.641,0.374,5
0.719,0.267,0
0.666,0.415,5
0.644,0.15,0
0.679,0.101,7
0.583,0.162,10
0.524,0.034,2
0.497,0.0877,0
0.382,0.0425,7
0.617,0.212,7
0.345,0.937,0
0.452,0.933,4
0.424,0.604,11
0.559,0.884,5
0.386,0.591,7
0.757,0.495,7
0.527,0.666,2
0.565,0.725,9
0.503,0.82,2
0.43,0.807,7
0.34,0.588,2
0.309,0.385,11
0.46,0.541,5
0.623,0.569,5
0.567,0.646,0
0.532,0.436,9
0.734,0.314,11
0.459,0.56,0
0.601,0.686,7
0.49,0.272,2
0.509,0.835,11
0.416,0.728,7
0.379,0.434,0
0.453,0.29,9
0.675,0.493,11
0.833,0.431,2
0.683,0.144,5
0.663,0.56,10
0.315,0.345,8
0.768,0.477,1
0.681,0.144,9
0.719,0.609,9
0.677,0.503,4
0.617,0.343,10
0.709,0.648,6
0.835,0.45,9
0.879,0.523,10
0.89,0.38,0
0.83,0.503,1
0.72,0.147,2
0.87,0.618,1
0.875,0.361,9
0.56,0.115,9
0.575,0.375,0
0.74,0.491,8
0.733,0.308,8
0.529,0.538,1
0.121,0.0553,10
0.163,0.139,1
0.296,0.0893,10
0.182,0.0519,7
0.491,0.0434,11
0.168,0.0668,10
0.12,0.0292,0
0.128,0.0576,7
0.197,0.0849,3
0.315,0.0668,5
0.0733,0.11,11
0.11,0.127,3
0.209,0.0952,0
0.626,0.65,4
0.51,0.708,5
0.595,0.681,11
0.649,0.501,9
0.583,0.596,3
0.527,0.839,11
0.607,0.734,0
0.7,0.53,4
0.586,0.588,7
0.6,0.849,9
0.453,0.552,11
0.548,0.774,2
0.556,0.546,5
0.37,0.164,2
0.364,0.299,7
0.493,0.16,7
0.461,0.576,0
0.447,0.335,5
0.515,0.683,4
0.51,0.539,5
0.518,0.422,6
0.599,0.404,4
0.316,0.587,11
0.656,0.674,11
0.508,0.35,9
0.506,0.7,6
0.384,0.623,8
0.344,0.486,9
0.49,0.633,11
0.471,0.194,1
0.509,0.814,4
0.302,0.428,4
0.499,0.372,7
0.171,0.544,4
0.486,0.502,4
0.775,0.306,9
0.452,0.55,9
0.326,0.117,0
0.356,0.493,10
0.173,0.183,7
0.32,0.338,5
0.293,0.635,1
0.414,0.128,0
0.541,0.4,4
0.321,0.363,8
0.521,0.18,0
0.214,0.155,7
0.247,0.042,8
0.191,0.0619,2
0.168,0.0406,5
0.242,0.132,0
0.432,0.587,5
0.215,0.0695,5
0.472,0.445,0
0.235,0.427,7
0.345,0.489,1
0.34,0.212,2
0.51,0.572,8
0.241,0.368,7
0.406,0.566,7
0.296,0.638,4
0.471,0.462,5
0.508,0.374,11
0.548,0.737,2
0.227,0.264,9
0.394,0.461,4
0.576,0.477,3
0.534,0.408,0
0.63,0.27,0
0.321,0.475,5
0.448,0.53,2
0.309,0.277,1
0.633,0.347,9
0.726,0.198,4
0.267,0.193,6
0.542,0.372,1
